sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline
sample0_mNGS_metaSPAdes	bin3C	bin003	mNGS_metaSPAdes	mNGS	44.0	0	0	1	100.0	0.03	complete	sample0_mNGS_metaSPAdes+bin003	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	GCF_000067205.1	GCF_000067205.1	62	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin005	mNGS_metaSPAdes	mNGS	71.0	0	0	8	99.19	0.0	complete	sample0_mNGS_metaSPAdes+bin005	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	GCF_006742065.1	GCF_006742065.1	82	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	12	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin006	mNGS_metaSPAdes	mNGS	46.0	0	0	0	99.53	0.03	complete	sample0_mNGS_metaSPAdes+bin006	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella pseudohinzii	GCF_000657795.2	GCF_000657795.2	57	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	1	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin007	mNGS_metaSPAdes	mNGS	41.0	1	1	3	99.46	0.0	complete	sample0_mNGS_metaSPAdes+bin007	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin010	mNGS_metaSPAdes	mNGS	45.0	1	1	5	99.31	1.57	complete	sample0_mNGS_metaSPAdes+bin010	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	GCF_001276985.1	GCF_001276985.1	78	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	9	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin011	mNGS_metaSPAdes	mNGS	41.0	1	1	1	99.77	0.0	complete	sample0_mNGS_metaSPAdes+bin011	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita akajimensis	GCF_000025905.1	GCF_000025905.1	47	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin012	mNGS_metaSPAdes	mNGS	51.0	1	1	3	99.41	1.18	complete	sample0_mNGS_metaSPAdes+bin012	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin013	mNGS_metaSPAdes	mNGS	27.0	1	1	2	99.52	0.96	complete	sample0_mNGS_metaSPAdes+bin013	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	GCF_000265365.1	GCF_000265365.1	51	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin015	mNGS_metaSPAdes	mNGS	47.0	1	1	3	97.96	1.4	complete	sample0_mNGS_metaSPAdes+bin015	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;s__Desulfitobacterium dichloroeliminans	GCF_000243135.2	GCF_000243135.2	73	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin016	mNGS_metaSPAdes	mNGS	26.0	1	1	0	100.0	1.64	complete	sample0_mNGS_metaSPAdes+bin016	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Petrimonas;s__Petrimonas mucosa	GCF_900095795.1	GCF_900095795.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin018	mNGS_metaSPAdes	mNGS	31.0	1	1	0	94.11	8.03	medium-quality	sample0_mNGS_metaSPAdes+bin018	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium scardovii	GCF_001042635.1	GCF_001042635.1	59	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	0	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin020	mNGS_metaSPAdes	mNGS	40.0	1	1	4	97.9	2.1	complete	sample0_mNGS_metaSPAdes+bin020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__Thermoclostridium;s__Thermoclostridium stercorarium	GCF_000331995.1	GCF_000331995.1	48	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin023	mNGS_metaSPAdes	mNGS	51.0	1	1	4	100.0	0.0	complete	sample0_mNGS_metaSPAdes+bin023	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera elsdenii	GCF_003010495.1	GCF_003010495.1	67	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	7	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin025	mNGS_metaSPAdes	mNGS	38.0	1	1	0	98.16	1.92	complete	sample0_mNGS_metaSPAdes+bin025	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin026	mNGS_metaSPAdes	mNGS	46.0	1	1	1	100.0	0.0	complete	sample0_mNGS_metaSPAdes+bin026	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	GCF_000814825.1	GCF_000814825.1	50	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin028	mNGS_metaSPAdes	mNGS	25.0	0	1	1	78.38	0.0	medium-quality	sample0_mNGS_metaSPAdes+bin028	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia	GCF_001953955.1	GCF_001953955.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	5	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin029	mNGS_metaSPAdes	mNGS	45.0	1	1	7	99.77	0.02	complete	sample0_mNGS_metaSPAdes+bin029	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae	GCF_001457655.1	GCF_001457655.1	59	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	7	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin031	mNGS_metaSPAdes	mNGS	31.0	0	1	2	100.0	0.25	complete	sample0_mNGS_metaSPAdes+bin031	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	GCF_000276685.1	GCF_000276685.1	38	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin032	mNGS_metaSPAdes	mNGS	37.0	1	1	0	99.54	0.02	complete	sample0_mNGS_metaSPAdes+bin032	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	GCF_900109315.1	GCF_900109315.1	37	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	6	mNGS_metaSPAdes
sample0_mNGS_metaSPAdes	bin3C	bin033	mNGS_metaSPAdes	mNGS	28.0	1	0	1	98.68	0.0	complete	sample0_mNGS_metaSPAdes+bin033	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Savagellaceae;g__Savagella;s__Savagella sp000270205	GCF_000270205.1	GCF_000270205.1	40	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	mNGS_metaSPAdes
sample0_Nanopore_metaflye	bin3C	bin02	Nanopore_metaflye	Nanopore	54.0	3	3	3	95.45	0.0	complete	sample0_Nanopore_metaflye+bin02	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_C;s__Bordetella_C flabilis	GCF_001676725.1	GCF_001676725.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin06	Nanopore_metaflye	Nanopore	69.0	8	8	8	99.19	0.0	complete	sample0_Nanopore_metaflye+bin06	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	GCF_006742065.1	GCF_006742065.1	82	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	12	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin08	Nanopore_metaflye	Nanopore	59.0	4	4	4	98.92	0.0	complete	sample0_Nanopore_metaflye+bin08	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin10	Nanopore_metaflye	Nanopore	58.0	3	3	3	100.0	0.0	complete	sample0_Nanopore_metaflye+bin10	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin11	Nanopore_metaflye	Nanopore	78.0	3	3	3	99.21	0.0	complete	sample0_Nanopore_metaflye+bin11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	GCF_001276985.1	GCF_001276985.1	78	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	9	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin12	Nanopore_metaflye	Nanopore	47.0	2	2	2	99.77	0.0	complete	sample0_Nanopore_metaflye+bin12	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita akajimensis	GCF_000025905.1	GCF_000025905.1	47	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin13	Nanopore_metaflye	Nanopore	51.0	2	2	2	99.52	0.0	complete	sample0_Nanopore_metaflye+bin13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	GCF_000265365.1	GCF_000265365.1	51	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin14	Nanopore_metaflye	Nanopore	49.0	2	2	2	99.45	1.64	complete	sample0_Nanopore_metaflye+bin14	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Petrimonas;s__Petrimonas mucosa	GCF_900095795.1	GCF_900095795.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin15	Nanopore_metaflye	Nanopore	58.0	4	4	4	99.38	0.24	complete	sample0_Nanopore_metaflye+bin15	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	GCF_000225345.1	GCF_000225345.1	58	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin16	Nanopore_metaflye	Nanopore	63.0	4	4	5	95.27	0.0	complete	sample0_Nanopore_metaflye+bin16	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin18	Nanopore_metaflye	Nanopore	48.0	4	4	4	99.57	0.0	complete	sample0_Nanopore_metaflye+bin18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei	GCF_900143205.1	GCF_900143205.1	43	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	0	0	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin19	Nanopore_metaflye	Nanopore	59.0	3	3	0	100.0	3.32	complete	sample0_Nanopore_metaflye+bin19	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium scardovii	GCF_001042635.1	GCF_001042635.1	59	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	0	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin21	Nanopore_metaflye	Nanopore	50.0	3	5	4	96.45	0.06	complete	sample0_Nanopore_metaflye+bin21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_G;s__Clostridium_G tetani	GCF_900167265.1	GCF_900167265.1	34	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	5	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin22	Nanopore_metaflye	Nanopore	39.0	2	2	2	53.61	0.0	medium-quality	sample0_Nanopore_metaflye+bin22	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella holmesii	GCF_000612485.1	GCF_000612485.1	56	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin23	Nanopore_metaflye	Nanopore	67.0	7	7	7	100.0	0.0	complete	sample0_Nanopore_metaflye+bin23	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera elsdenii	GCF_003010495.1	GCF_003010495.1	67	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	7	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin24	Nanopore_metaflye	Nanopore	54.0	3	3	0	98.62	1.09	complete	sample0_Nanopore_metaflye+bin24	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin25	Nanopore_metaflye	Nanopore	57.0	6	6	7	99.55	0.0	complete	sample0_Nanopore_metaflye+bin25	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae	GCF_001457655.1	GCF_001457655.1	59	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	7	Nanopore_metaflye
sample0_Nanopore_metaflye	bin3C	bin27	Nanopore_metaflye	Nanopore	40.0	6	6	5	99.01	0.0	complete	sample0_Nanopore_metaflye+bin27	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Savagellaceae;g__Savagella;s__Savagella sp000270205	GCF_000270205.1	GCF_000270205.1	40	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_metaflye
sample0_Nanopore_OPERA-MS	bin3C	bin01	Nanopore_OPERA-MS	mNGS+Nanopore	68.0	3	3	2	96.29	0.12	complete	sample0_Nanopore_OPERA-MS+bin01	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter ruhlandii	GCF_002082135.1	GCF_002082135.1	72	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	4	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin03	Nanopore_OPERA-MS	mNGS+Nanopore	51.0	2	2	1	98.74	0.09	complete	sample0_Nanopore_OPERA-MS+bin03	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_C;s__Bordetella_C flabilis	GCF_001676725.1	GCF_001676725.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin04	Nanopore_OPERA-MS	mNGS+Nanopore	68.0	8	8	8	99.31	9.94	medium-quality	sample0_Nanopore_OPERA-MS+bin04	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	GCF_001276985.1	GCF_001276985.1	78	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	9	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin05	Nanopore_OPERA-MS	mNGS+Nanopore	62.0	3	3	3	100.0	0.0	complete	sample0_Nanopore_OPERA-MS+bin05	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__Bordetella_A petrii	GCF_000067205.1	GCF_000067205.1	62	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin08	Nanopore_OPERA-MS	mNGS+Nanopore	62.0	3	3	3	99.53	0.0	complete	sample0_Nanopore_OPERA-MS+bin08	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella pseudohinzii	GCF_000657795.2	GCF_000657795.2	57	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin10	Nanopore_OPERA-MS	mNGS+Nanopore	60.0	4	4	4	99.46	0.0	complete	sample0_Nanopore_OPERA-MS+bin10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin15	Nanopore_OPERA-MS	mNGS+Nanopore	67.0	5	5	6	99.41	0.0	complete	sample0_Nanopore_OPERA-MS+bin15	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin16	Nanopore_OPERA-MS	mNGS+Nanopore	47.0	2	2	2	99.77	0.0	complete	sample0_Nanopore_OPERA-MS+bin16	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita akajimensis	GCF_000025905.1	GCF_000025905.1	47	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin17	Nanopore_OPERA-MS	mNGS+Nanopore	49.0	2	2	2	100.0	1.64	complete	sample0_Nanopore_OPERA-MS+bin17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Petrimonas;s__Petrimonas mucosa	GCF_900095795.1	GCF_900095795.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin18	Nanopore_OPERA-MS	mNGS+Nanopore	51.0	2	2	2	100.0	0.0	complete	sample0_Nanopore_OPERA-MS+bin18	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	GCF_000265365.1	GCF_000265365.1	51	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin20	Nanopore_OPERA-MS	mNGS+Nanopore	79.0	4	4	4	97.96	1.36	complete	sample0_Nanopore_OPERA-MS+bin20	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;s__Desulfitobacterium dichloroeliminans	GCF_000243135.2	GCF_000243135.2	73	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin23	Nanopore_OPERA-MS	mNGS+Nanopore	60.0	3	3	0	98.68	2.15	complete	sample0_Nanopore_OPERA-MS+bin23	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium scardovii	GCF_001042635.1	GCF_001042635.1	59	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	0	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin25	Nanopore_OPERA-MS	mNGS+Nanopore	46.0	3	4	4	96.45	0.06	complete	sample0_Nanopore_OPERA-MS+bin25	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_G;s__Clostridium_G tetani	GCF_900167265.1	GCF_900167265.1	34	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	5	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin26	Nanopore_OPERA-MS	mNGS+Nanopore	51.0	4	4	4	97.97	7.77	medium-quality	sample0_Nanopore_OPERA-MS+bin26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia	GCF_001953955.1	GCF_001953955.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	5	Nanopore_OPERA-MS
sample0_Nanopore_OPERA-MS	bin3C	bin27	Nanopore_OPERA-MS	mNGS+Nanopore	67.0	7	7	7	100.0	0.0	complete	sample0_Nanopore_OPERA-MS+bin27	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera elsdenii	GCF_003010495.1	GCF_003010495.1	67	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	7	Nanopore_OPERA-MS
