sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline	tRNA_compare	rna.16S_compare	rna.5S_compare	rna.23S_compare	accession	checkm_completeness	checkm_contamination	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	ncbi_assembly_level	ncbi_date	ncbi_rrna_count	ncbi_trna_count
sample1_PacBio_metaflye	bin3C	bin004	PacBio_metaflye	PacBio	67.0	6	6	6	95.13	2.1	complete	sample1_PacBio_metaflye+bin004	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	RS_GCF_006742065.1	GCF_006742065.1	82	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	12	PacBio_metaflye	0.8170731707317073	0.5	0.5	0.5	RS_GCF_006742065.1	99.19	0.27	RS_GCF_006742065.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	Complete Genome	2019-06-11	36	81
sample0_mNGS_metaSPAdes	MetaBAT2	bin.2	mNGS_metaSPAdes	mNGS	38.0	0	0	0	94.01	1.23	complete	sample0_mNGS_metaSPAdes+bin.2	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	RS_GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	mNGS_metaSPAdes	0.7037037037037037	0.0	1.0	0.0	RS_GCF_001025135.1	99.54	0.0	RS_GCF_001025135.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Complete Genome	2015-3-24	6	54
sample0_Nanopore_metaflye	MetaBAT2	bin.26	Nanopore_metaflye	Nanopore		0	0	0	0.0	0.0	low-quality	sample0_Nanopore_metaflye+bin.26	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	RS_GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	Nanopore_metaflye		0.0	1.0	0.0	RS_GCF_001025135.1	99.54	0.0	RS_GCF_001025135.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Complete Genome	2015-3-24	6	54
sample0_Nanopore_OPERA-MS	MetaBAT2	bin.55	Nanopore_OPERA-MS	mNGS+Nanopore	38.0	1	1	0	85.71	0.0	medium-quality	sample0_Nanopore_OPERA-MS+bin.55	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	RS_GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	Nanopore_OPERA-MS	0.7037037037037037	0.5	1.0	0.5	RS_GCF_001025135.1	99.54	0.0	RS_GCF_001025135.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Complete Genome	2015-3-24	6	54
sample0_PacBio_OPERA-MS	MetaBAT2	bin.7	PacBio_OPERA-MS	mNGS+PacBio	45.0	1	1	0	86.64	0.81	medium-quality	sample0_PacBio_OPERA-MS+bin.7	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	RS_GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	PacBio_OPERA-MS	0.8333333333333334	0.5	1.0	0.5	RS_GCF_001025135.1	99.54	0.0	RS_GCF_001025135.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Complete Genome	2015-3-24	6	54
sample0_mNGS_metaSPAdes	bin3C	bin025	mNGS_metaSPAdes	mNGS	38.0	1	1	0	98.16	1.92	complete	sample0_mNGS_metaSPAdes+bin025	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	RS_GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	mNGS_metaSPAdes	0.7037037037037037	0.5	1.0	0.5	RS_GCF_001025135.1	99.54	0.0	RS_GCF_001025135.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Complete Genome	2015-3-24	6	54
sample0_Nanopore_metaflye	bin3C	bin24	Nanopore_metaflye	Nanopore	54.0	3	3	0	98.62	1.09	complete	sample0_Nanopore_metaflye+bin24	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	RS_GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	Nanopore_metaflye	1.0	1.5	1.0	1.5	RS_GCF_001025135.1	99.54	0.0	RS_GCF_001025135.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Complete Genome	2015-3-24	6	54
sample0_Nanopore_OPERA-MS	bin3C	bin28	Nanopore_OPERA-MS	mNGS+Nanopore	50.0	3	3	0	99.54	0.96	complete	sample0_Nanopore_OPERA-MS+bin28	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	RS_GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	Nanopore_OPERA-MS	0.925925925925926	1.5	1.0	1.5	RS_GCF_001025135.1	99.54	0.0	RS_GCF_001025135.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Complete Genome	2015-3-24	6	54
sample0_PacBio_OPERA-MS	bin3C	bin027	PacBio_OPERA-MS	mNGS+PacBio	54.0	3	3	0	99.08	0.96	complete	sample0_PacBio_OPERA-MS+bin027	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	RS_GCF_001025135.1	GCF_001025135.1	54	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	0	PacBio_OPERA-MS	1.0	1.5	1.0	1.5	RS_GCF_001025135.1	99.54	0.0	RS_GCF_001025135.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Complete Genome	2015-3-24	6	54
sample0_mNGS_metaSPAdes	MetaBAT2	bin.20	mNGS_metaSPAdes	mNGS	27.0	0	0	5	53.79	3.45	medium-quality	sample0_mNGS_metaSPAdes+bin.20	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	RS_GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	mNGS_metaSPAdes	0.3417721518987341	0.0	0.4166666666666667	0.0	RS_GCF_000827935.1	99.19	0.0	RS_GCF_000827935.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	Complete Genome	2015-1-23	34	79
sample2_Nanopore_metaflye	MetaBAT2	bin.22	Nanopore_metaflye	Nanopore	79.0	6	5	8	98.39	0.0	complete	sample2_Nanopore_metaflye+bin.22	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	RS_GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	Nanopore_metaflye	1.0	0.5454545454545454	0.6666666666666666	0.4545454545454545	RS_GCF_000827935.1	99.19	0.0	RS_GCF_000827935.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	Complete Genome	2015-1-23	34	79
sample2_Nanopore_OPERA-MS	MetaBAT2	bin.1	Nanopore_OPERA-MS	mNGS+Nanopore	16.0	2	2	2	17.24	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	RS_GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	Nanopore_OPERA-MS	0.2025316455696202	0.1818181818181818	0.1666666666666666	0.1818181818181818	RS_GCF_000827935.1	99.19	0.0	RS_GCF_000827935.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	Complete Genome	2015-1-23	34	79
sample2_PacBio_OPERA-MS	MetaBAT2	bin.43	PacBio_OPERA-MS	mNGS+PacBio	71.0	6	6	8	99.19	0.0	complete	sample2_PacBio_OPERA-MS+bin.43	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	RS_GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	PacBio_OPERA-MS	0.8987341772151899	0.5454545454545454	0.6666666666666666	0.5454545454545454	RS_GCF_000827935.1	99.19	0.0	RS_GCF_000827935.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	Complete Genome	2015-1-23	34	79
sample2_mNGS_metaSPAdes	bin3C	bin011	mNGS_metaSPAdes	mNGS	64.0	0	0	9	99.19	0.0	complete	sample2_mNGS_metaSPAdes+bin011	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	RS_GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	mNGS_metaSPAdes	0.810126582278481	0.0	0.75	0.0	RS_GCF_000827935.1	99.19	0.0	RS_GCF_000827935.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	Complete Genome	2015-1-23	34	79
sample2_Nanopore_OPERA-MS	bin3C	bin014	Nanopore_OPERA-MS	mNGS+Nanopore	69.0	8	8	11	99.19	0.0	complete	sample2_Nanopore_OPERA-MS+bin014	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	RS_GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	Nanopore_OPERA-MS	0.8734177215189873	0.7272727272727273	0.9166666666666666	0.7272727272727273	RS_GCF_000827935.1	99.19	0.0	RS_GCF_000827935.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	Complete Genome	2015-1-23	34	79
sample2_PacBio_OPERA-MS	bin3C	bin014	PacBio_OPERA-MS	mNGS+PacBio	71.0	8	8	11	99.19	0.0	complete	sample2_PacBio_OPERA-MS+bin014	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	RS_GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	PacBio_OPERA-MS	0.8987341772151899	0.7272727272727273	0.9166666666666666	0.7272727272727273	RS_GCF_000827935.1	99.19	0.0	RS_GCF_000827935.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	Complete Genome	2015-1-23	34	79
sample0_mNGS_metaSPAdes	MetaBAT2	bin.21	mNGS_metaSPAdes	mNGS	40.0	0	0	0	78.63	0.0	medium-quality	sample0_mNGS_metaSPAdes+bin.21	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	RS_GCF_000814825.1	GCF_000814825.1	50	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	mNGS_metaSPAdes	0.8	0.0	0.0	0.0	RS_GCF_000814825.1	100.0	0.0	RS_GCF_000814825.1	t	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	Complete Genome	2015-1-6	6	48
sample0_Nanopore_OPERA-MS	MetaBAT2	bin.1	Nanopore_OPERA-MS	mNGS+Nanopore		0	0	0	0.0	0.0	low-quality	sample0_Nanopore_OPERA-MS+bin.1	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	RS_GCF_000814825.1	GCF_000814825.1	50	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_OPERA-MS		0.0	0.0	0.0	RS_GCF_000814825.1	100.0	0.0	RS_GCF_000814825.1	t	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	Complete Genome	2015-1-6	6	48
sample0_PacBio_OPERA-MS	MetaBAT2	bin.54	PacBio_OPERA-MS	mNGS+PacBio	32.0	0	0	0	67.34	0.0	medium-quality	sample0_PacBio_OPERA-MS+bin.54	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	RS_GCF_000814825.1	GCF_000814825.1	50	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	PacBio_OPERA-MS	0.64	0.0	0.0	0.0	RS_GCF_000814825.1	100.0	0.0	RS_GCF_000814825.1	t	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	Complete Genome	2015-1-6	6	48
sample0_mNGS_metaSPAdes	bin3C	bin026	mNGS_metaSPAdes	mNGS	46.0	1	1	1	100.0	0.0	complete	sample0_mNGS_metaSPAdes+bin026	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	RS_GCF_000814825.1	GCF_000814825.1	50	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	mNGS_metaSPAdes	0.92	0.5	0.5	0.5	RS_GCF_000814825.1	100.0	0.0	RS_GCF_000814825.1	t	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	Complete Genome	2015-1-6	6	48
sample0_Nanopore_OPERA-MS	bin3C	bin29	Nanopore_OPERA-MS	mNGS+Nanopore	49.0	1	1	1	100.0	0.0	complete	sample0_Nanopore_OPERA-MS+bin29	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	RS_GCF_000814825.1	GCF_000814825.1	50	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_OPERA-MS	0.98	0.5	0.5	0.5	RS_GCF_000814825.1	100.0	0.0	RS_GCF_000814825.1	t	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	Complete Genome	2015-1-6	6	48
sample0_PacBio_OPERA-MS	bin3C	bin028	PacBio_OPERA-MS	mNGS+PacBio	47.0	3	3	2	100.0	0.0	complete	sample0_PacBio_OPERA-MS+bin028	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	RS_GCF_000814825.1	GCF_000814825.1	50	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	PacBio_OPERA-MS	0.94	1.5	1.0	1.5	RS_GCF_000814825.1	100.0	0.0	RS_GCF_000814825.1	t	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;s__DNF00809 sp000814825	Complete Genome	2015-1-6	6	48
sample0_mNGS_metaSPAdes	MetaBAT2	bin.24	mNGS_metaSPAdes	mNGS	28.0	0	0	2	92.54	0.0	complete	sample0_mNGS_metaSPAdes+bin.24	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	RS_GCF_000276685.1	GCF_000276685.1	38	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	mNGS_metaSPAdes	0.7368421052631579	0.0	0.6666666666666666	0.0	RS_GCF_000276685.1	100.0	0.0	RS_GCF_000276685.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	Complete Genome	2012-7-9	9	38
sample0_Nanopore_metaflye	MetaBAT2	bin.11	Nanopore_metaflye	Nanopore	38.0	3	3	3	100.0	0.0	complete	sample0_Nanopore_metaflye+bin.11	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	RS_GCF_000276685.1	GCF_000276685.1	38	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000276685.1	100.0	0.0	RS_GCF_000276685.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	Complete Genome	2012-7-9	9	38
sample0_Nanopore_OPERA-MS	MetaBAT2	bin.10	Nanopore_OPERA-MS	mNGS+Nanopore	38.0	3	3	3	100.0	0.0	complete	sample0_Nanopore_OPERA-MS+bin.10	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	RS_GCF_000276685.1	GCF_000276685.1	38	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS	1.0	1.0	1.0	1.0	RS_GCF_000276685.1	100.0	0.0	RS_GCF_000276685.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	Complete Genome	2012-7-9	9	38
sample0_PacBio_OPERA-MS	MetaBAT2	bin.47	PacBio_OPERA-MS	mNGS+PacBio	32.0	2	2	2	100.0	0.0	complete	sample0_PacBio_OPERA-MS+bin.47	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	RS_GCF_000276685.1	GCF_000276685.1	38	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	PacBio_OPERA-MS	0.8421052631578947	0.6666666666666666	0.6666666666666666	0.6666666666666666	RS_GCF_000276685.1	100.0	0.0	RS_GCF_000276685.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	Complete Genome	2012-7-9	9	38
sample0_mNGS_metaSPAdes	bin3C	bin031	mNGS_metaSPAdes	mNGS	31.0	0	1	2	100.0	0.25	complete	sample0_mNGS_metaSPAdes+bin031	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	RS_GCF_000276685.1	GCF_000276685.1	38	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	mNGS_metaSPAdes	0.8157894736842105	0.0	0.6666666666666666	0.3333333333333333	RS_GCF_000276685.1	100.0	0.0	RS_GCF_000276685.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	Complete Genome	2012-7-9	9	38
sample0_Nanopore_OPERA-MS	bin3C	bin32	Nanopore_OPERA-MS	mNGS+Nanopore	38.0	3	3	3	100.0	0.0	complete	sample0_Nanopore_OPERA-MS+bin32	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	RS_GCF_000276685.1	GCF_000276685.1	38	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS	1.0	1.0	1.0	1.0	RS_GCF_000276685.1	100.0	0.0	RS_GCF_000276685.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	Complete Genome	2012-7-9	9	38
sample0_PacBio_OPERA-MS	bin3C	bin030	PacBio_OPERA-MS	mNGS+PacBio	32.0	2	2	2	100.0	0.0	complete	sample0_PacBio_OPERA-MS+bin030	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	RS_GCF_000276685.1	GCF_000276685.1	38	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	PacBio_OPERA-MS	0.8421052631578947	0.6666666666666666	0.6666666666666666	0.6666666666666666	RS_GCF_000276685.1	100.0	0.0	RS_GCF_000276685.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Taylorella;s__Taylorella equigenitalis	Complete Genome	2012-7-9	9	38
sample0_mNGS_metaSPAdes	MetaBAT2	bin.27	mNGS_metaSPAdes	mNGS	41.0	0	0	1	80.7	0.0	medium-quality	sample0_mNGS_metaSPAdes+bin.27	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	RS_GCF_001276985.1	GCF_001276985.1	78	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	9	mNGS_metaSPAdes	0.5256410256410257	0.0	0.1111111111111111	0.0	RS_GCF_001276985.1	99.31	0.0	RS_GCF_001276985.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	Contig	2015-8-31	26	83
sample0_Nanopore_metaflye	MetaBAT2	bin.20	Nanopore_metaflye	Nanopore	6.0	0	0	0	0.0	0.0	low-quality	sample0_Nanopore_metaflye+bin.20	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	RS_GCF_001276985.1	GCF_001276985.1	78	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	9	Nanopore_metaflye	0.0769230769230769	0.0	0.0	0.0	RS_GCF_001276985.1	99.31	0.0	RS_GCF_001276985.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	Contig	2015-8-31	26	83
sample0_Nanopore_OPERA-MS	MetaBAT2	bin.25	Nanopore_OPERA-MS	mNGS+Nanopore	64.0	8	8	8	99.31	0.0	complete	sample0_Nanopore_OPERA-MS+bin.25	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	RS_GCF_001276985.1	GCF_001276985.1	78	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	9	Nanopore_OPERA-MS	0.8205128205128205	8.0	0.8888888888888888	8.0	RS_GCF_001276985.1	99.31	0.0	RS_GCF_001276985.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	Contig	2015-8-31	26	83
sample0_PacBio_OPERA-MS	MetaBAT2	bin.52	PacBio_OPERA-MS	mNGS+PacBio	53.0	7	7	6	99.31	0.0	complete	sample0_PacBio_OPERA-MS+bin.52	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	RS_GCF_001276985.1	GCF_001276985.1	78	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	9	PacBio_OPERA-MS	0.6794871794871795	7.0	0.6666666666666666	7.0	RS_GCF_001276985.1	99.31	0.0	RS_GCF_001276985.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	Contig	2015-8-31	26	83
